Order_Date,Ship_Date,Ship_Mode,Segment,City,State,Region,Category,Sub_Category,Product_Name,Sales
2018-12-11,2018-12-17,Standard Class,Corporate,Jacksonville,Florida,South,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.784
2015-03-03,2015-03-07,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772
2018-10-21,2018-10-27,Standard Class,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Binders,Gbc Instant Report Kit,38.82
2018-10-21,2018-10-27,Standard Class,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Binders,Acco 3-Hole Punch,21.9
2018-11-10,2018-11-16,Standard Class,Consumer,Modesto,California,West,Technology,Accessories,Memorex Mini Travel Drive 16 Gb Usb 2.0 Flash Drive,111.79
2018-03-16,2018-03-18,Second Class,Home Office,Lakewood,Ohio,East,Technology,Phones,Geemarc Amplipower60,445.44
2017-09-22,2017-09-29,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 476,16.52
2018-02-06,2018-02-13,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Paper,Xerox 1947,29.9
2016-12-31,2017-01-02,Second Class,Corporate,Detroit,Michigan,Central,Office Supplies,Binders,Fellowes Presentation Covers For Comb Binding Machines,116.4
2017-10-09,2017-10-14,Standard Class,Home Office,Phoenix,Arizona,West,Office Supplies,Art,Newell 310,1.408
2017-10-09,2017-10-14,Standard Class,Home Office,Phoenix,Arizona,West,Furniture,Furnishings,"Tenex 46 X 60 Computer Anti-Static Chairmat, Rectangular Shaped",169.568
2015-12-30,2016-01-03,Second Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,Clearsounds Csc500 Amplified Spirit Phone Corded Phone,251.964
2015-12-30,2016-01-03,Second Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,Hon 5100 Series Wood Tables,500.558
2017-04-12,2017-04-14,First Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 206,19.44
2017-04-12,2017-04-14,First Class,Consumer,Los Angeles,California,West,Furniture,Chairs,"Global Geo Office Task Chair, Gray",194.352
2017-04-12,2017-04-14,First Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,Aluminum Screw Posts,36.624
2017-11-28,2017-12-04,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,Wireless Extenders Zboost Yx545 Soho Signal Booster,340.182
2017-11-28,2017-12-04,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,Translucent Push Pins By Oic,12.672
2017-11-28,2017-12-04,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Gbc Plasticlear Binding Covers,6.888
2017-11-28,2017-12-04,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Tennsco Commercial Shelving,32.544
2017-11-28,2017-12-04,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802
2018-04-15,2018-04-17,First Class,Corporate,Miami,Florida,South,Office Supplies,Binders,Varicap6 Expandable Binder,15.57
2016-03-09,2016-03-11,Second Class,Consumer,Raleigh,North Carolina,South,Office Supplies,Labels,Avery 514,4.608
2015-10-28,2015-11-01,Standard Class,Corporate,Garden City,Kansas,Central,Technology,Phones,Digium D40 Voip Phone,257.98
2018-01-07,2018-01-09,Second Class,Consumer,Long Beach,California,West,Office Supplies,Storage,Eldon Fold N Roll Cart System,153.78
2018-01-07,2018-01-09,Second Class,Consumer,Long Beach,California,West,Office Supplies,Storage,Tennsco Commercial Shelving,61.02
2018-01-07,2018-01-09,Second Class,Consumer,Long Beach,California,West,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors With Colored Handles,110.11
2018-01-07,2018-01-09,Second Class,Consumer,Long Beach,California,West,Office Supplies,Fasteners,Staples,7.89
2018-08-13,2018-08-20,Standard Class,Corporate,San Diego,California,West,Office Supplies,Binders,"Gbc Prepunched Paper, 19-Hole, For Binding Systems, 24-Lb",36.024
2018-11-02,2018-11-05,First Class,Corporate,Bloomington,Illinois,Central,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.336
2015-09-19,2015-09-23,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52
2016-05-31,2016-05-31,Same Day,Consumer,Fayetteville,North Carolina,South,Office Supplies,Art,Newell 347,10.272
2017-09-13,2017-09-18,Standard Class,Consumer,Omaha,Nebraska,Central,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74
2017-09-13,2017-09-18,Standard Class,Consumer,Omaha,Nebraska,Central,Office Supplies,Labels,Avery 49,14.4
2017-09-13,2017-09-18,Standard Class,Consumer,Omaha,Nebraska,Central,Technology,Phones,"Bluelounge Milo Smartphone Stand, White/Metallic",149.95
2017-09-13,2017-09-18,Standard Class,Consumer,Omaha,Nebraska,Central,Office Supplies,Supplies,Elite 5 Scissors,16.9
2017-09-13,2017-09-18,Standard Class,Consumer,Omaha,Nebraska,Central,Office Supplies,Paper,Things To Do Today Pad,17.61
2017-09-13,2017-09-18,Standard Class,Consumer,Omaha,Nebraska,Central,Office Supplies,Appliances,Harmony Air Purifier,378.0
2017-09-13,2017-09-18,Standard Class,Consumer,Omaha,Nebraska,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 300/Messages",17.64
2017-09-13,2017-09-18,Standard Class,Consumer,Omaha,Nebraska,Central,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08
2017-09-13,2017-09-18,Standard Class,Consumer,Omaha,Nebraska,Central,Furniture,Furnishings,"Electrix Architects Clamp-On Swing Arm Lamp, Black",500.558
2017-09-13,2017-09-18,Standard Class,Consumer,Omaha,Nebraska,Central,Technology,Phones,Mediabridge Sport Armband Iphone 5S,29.97
2018-11-29,2018-12-03,Standard Class,Consumer,Chattanooga,Tennessee,South,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368
2018-11-29,2018-12-03,Standard Class,Consumer,Chattanooga,Tennessee,South,Furniture,Furnishings,Executive Impressions 13 Chairman Wall Clock,101.52
2018-12-04,2018-12-07,Second Class,Consumer,Fairfield,Ohio,East,Office Supplies,Paper,"Ibm Multi-Purpose Copy Paper, 8 1/2 X 11, Case",74.352
2018-05-02,2018-05-06,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Adams While You Were Out Message Pads,15.7
2018-05-02,2018-05-06,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Art,Newell 34,59.52
2018-05-02,2018-05-06,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 X 11",34.4
2017-12-25,2017-12-30,Standard Class,Corporate,New York City,New York,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176
2017-12-25,2017-12-30,Standard Class,Corporate,New York City,New York,East,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,500.558
2015-09-30,2015-09-30,Same Day,Corporate,Fairfield,Ohio,East,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,500.558
2015-07-12,2015-07-15,Second Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1949,35.856
2015-07-12,2015-07-15,Second Class,Consumer,Chicago,Illinois,Central,Technology,Accessories,"Verbatim 25 Gb 6X Blu-Ray Single Layer Recordable Disc, 1/Pack",23.84
2017-09-08,2017-09-13,Standard Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Grantwood Wall Clock,43.13
2017-09-08,2017-09-13,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6 X 9, Gregg Ruled",30.87
2018-08-06,2018-08-10,Standard Class,Consumer,New York City,New York,East,Office Supplies,Supplies,Acme 10 Easy Grip Assistive Scissors,70.12
2016-05-14,2016-05-19,Standard Class,Corporate,Camarillo,California,West,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",500.558
2016-05-14,2016-05-19,Standard Class,Corporate,Camarillo,California,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91
2016-05-14,2016-05-19,Standard Class,Corporate,Camarillo,California,West,Furniture,Chairs,Novimex Fabric Task Chair,97.568
2016-05-14,2016-05-19,Standard Class,Corporate,Camarillo,California,West,Furniture,Chairs,"Global Leather And Oak Executive Chair, Black",500.558
2018-01-20,2018-01-21,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,Labels,Avery File Folder Labels,11.52
2017-05-30,2017-06-06,Standard Class,Corporate,Los Angeles,California,West,Furniture,Furnishings,36X48 Hardfloor Chairmat,167.84
2015-04-08,2015-04-12,Standard Class,Consumer,Toledo,Ohio,East,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11
2015-07-23,2015-07-24,First Class,Consumer,New York City,New York,East,Technology,Accessories,Case Logic 2.4Ghz Wireless Keyboard,99.98
2018-05-30,2018-06-03,Standard Class,Home Office,Tigard,Oregon,West,Technology,Phones,Lg G3,156.792
2018-05-30,2018-06-03,Standard Class,Home Office,Tigard,Oregon,West,Technology,Accessories,Sandisk Ultra 32 Gb Microsdhc Class 10 Memory Card,35.36
2018-05-30,2018-06-03,Standard Class,Home Office,Tigard,Oregon,West,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592
2017-03-13,2017-03-15,Second Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,Safco Arco Folding Chair,386.68
2017-03-13,2017-03-15,Second Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,Kensington Expert Mouse Optical Usb Trackball For Pc Or Mac,379.96
2017-03-13,2017-03-15,Second Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,Polycom Cx600 Ip Phone Voip Phone,500.558
2017-03-13,2017-03-15,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Speediset Carbonless Redi-Letter 7 X 8 1/2,41.24
2017-03-13,2017-03-15,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Ibico Eb-19 Dual Function Manual Binding System,51.897
2017-03-13,2017-03-15,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"Safco Commercial Wire Shelving, Black",500.558
2017-03-13,2017-03-15,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Gbc Velobind Cover Sets,23.16
2017-03-13,2017-03-15,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08
2017-03-13,2017-03-15,Second Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Machines,Okidata Mb491 Multifunction Printer,449.1
2018-04-10,2018-04-14,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector With Fax/Modem Protection,195.104
2018-04-10,2018-04-14,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Linden 10 Round Wall Clock, Black",36.672
2017-06-25,2017-06-27,Second Class,Consumer,Houston,Texas,Central,Furniture,Chairs,"Global Value Mid-Back Managers Chair, Gray",85.246
2017-06-25,2017-06-27,Second Class,Consumer,Houston,Texas,Central,Furniture,Furnishings,Eldon Executive Woodline Ii Cherry Finish Desk Accessories,32.712
2015-03-17,2015-03-21,Standard Class,Corporate,Jackson,Mississippi,South,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 9 1/2 X 11, Executive Red",11.43
2015-03-17,2015-03-21,Standard Class,Corporate,Jackson,Mississippi,South,Office Supplies,Binders,"Gbc Twin Loop Wire Binding Elements, 9/16 Spine, Black",30.44
2015-03-17,2015-03-21,Standard Class,Corporate,Jackson,Mississippi,South,Office Supplies,Paper,Xerox 1957,12.96
2015-03-17,2015-03-21,Standard Class,Corporate,Jackson,Mississippi,South,Office Supplies,Paper,Ecotones Memo Sheets,16.0
2015-03-17,2015-03-21,Standard Class,Corporate,Jackson,Mississippi,South,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67
2015-08-09,2015-08-13,Standard Class,Consumer,Phoenix,Arizona,West,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464
2015-08-09,2015-08-13,Standard Class,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,Avery Hole Reinforcements,9.345
2016-07-26,2016-07-31,Standard Class,Corporate,Oxnard,California,West,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 9 1/2 X 11, Executive Red",9.144
2016-07-26,2016-07-31,Standard Class,Corporate,Oxnard,California,West,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.136
2016-07-26,2016-07-31,Standard Class,Corporate,Oxnard,California,West,Office Supplies,Art,Newell 334,99.2
2015-02-15,2015-02-19,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,Pressboard Data Binders By Wilson Jones,21.36
2016-03-24,2016-03-27,Second Class,Corporate,Covington,Washington,West,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9
2018-09-02,2018-09-06,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72
2018-09-02,2018-09-06,Standard Class,Consumer,Los Angeles,California,West,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528
2016-11-16,2016-11-18,First Class,Corporate,San Diego,California,West,Office Supplies,Labels,Avery 51,18.9
2015-12-09,2015-12-11,First Class,Corporate,Brownsville,Texas,Central,Office Supplies,Paper,Xerox 195,10.688
2015-12-09,2015-12-11,First Class,Corporate,Brownsville,Texas,Central,Office Supplies,Storage,"Recycled Data-Pak For Archival Bound Computer Printouts, 12-1/2 X 12-1/2 X 16",237.096
2018-02-03,2018-02-07,Second Class,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 2,5.184
2018-02-03,2018-02-07,Second Class,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1893,65.584
2018-02-03,2018-02-07,Second Class,Home Office,Chicago,Illinois,Central,Furniture,Furnishings,Eldon Cleatmat Chair Mats For Medium Pile Carpets,22.2
2018-02-03,2018-02-07,Second Class,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 189,419.4
2018-11-11,2018-11-14,First Class,Consumer,Knoxville,Tennessee,South,Furniture,Furnishings,Executive Impressions 14 Contract Wall Clock,88.92
2018-09-17,2018-09-22,Second Class,Home Office,Houston,Texas,Central,Office Supplies,Art,Newell Chalk Holder,9.912
2018-09-17,2018-09-22,Second Class,Home Office,Houston,Texas,Central,Furniture,Chairs,"Global Wood Trimmed Managers Task Chair, Khaki",318.43
2018-09-17,2018-09-22,Second Class,Home Office,Houston,Texas,Central,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool For Ring Binders,5.8
2018-09-17,2018-09-22,Second Class,Home Office,Houston,Texas,Central,Technology,Phones,Polycom Voicestation 500 Conference Phone,500.558
2018-06-25,2018-07-01,Standard Class,Consumer,Bolingbrook,Illinois,Central,Technology,Phones,Geemarc Amplipower60,148.48
2017-07-30,2017-08-04,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Labels,Avery 498,9.248
2017-07-30,2017-08-04,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,Tennsco 16-Compartment Lockers With Coat Rack,500.558
2016-04-16,2016-04-18,First Class,Consumer,Waynesboro,Virginia,South,Technology,Phones,Konftel 250 Conference Phone - Charcoal Black,500.558
2016-04-16,2016-04-18,First Class,Consumer,Waynesboro,Virginia,South,Office Supplies,Binders,Cardinal Easyopen D-Ring Binders,9.14
2016-04-16,2016-04-18,First Class,Consumer,Waynesboro,Virginia,South,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,500.558
2016-04-16,2016-04-18,First Class,Consumer,Waynesboro,Virginia,South,Furniture,Bookcases,Osullivan 3-Shelf Heavy-Duty Bookcases,500.558
2016-04-11,2016-04-14,Second Class,Consumer,Los Angeles,California,West,Technology,Copiers,Canon Pc-428 Personal Copier,500.558
2016-04-11,2016-04-14,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Easy-Staple Paper,52.76
2016-02-27,2016-03-01,Second Class,Consumer,Seattle,Washington,West,Technology,Accessories,Microsoft Natural Keyboard Elite,500.558
2017-09-08,2017-09-15,Standard Class,Consumer,Visalia,California,West,Office Supplies,Art,Eberhard Faber 3 1/2 Golf Pencils,14.88
2017-09-08,2017-09-15,Standard Class,Consumer,Visalia,California,West,Office Supplies,Paper,Xerox 1900,34.24
2017-09-08,2017-09-15,Standard Class,Consumer,Visalia,California,West,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74
2017-05-19,2017-05-23,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Appliances,Staple Holder,87.84
2018-11-11,2018-11-15,Second Class,Home Office,Los Angeles,California,West,Furniture,Furnishings,Dax Clear Box Frame,34.92
2015-09-15,2015-09-20,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,Easy-Staple Paper,14.94
2015-09-15,2015-09-20,Standard Class,Consumer,New York City,New York,East,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56
2016-09-15,2016-09-20,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Avery Hidden Tab Dividers For Binding Systems,3.576
2016-09-15,2016-09-20,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34W X 5-1/4D X 20-1/2H",147.184
2017-07-01,2017-07-03,First Class,Home Office,Lehi,Utah,West,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,500.558
2017-04-10,2017-04-15,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Art,"Bic Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568
2015-01-06,2015-01-10,Standard Class,Home Office,Henderson,Kentucky,South,Furniture,Chairs,Global Deluxe High-Back Managers Chair,500.558
2015-01-06,2015-01-10,Standard Class,Home Office,Henderson,Kentucky,South,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,500.558
2015-01-06,2015-01-10,Standard Class,Home Office,Henderson,Kentucky,South,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,5.48
2015-01-06,2015-01-10,Standard Class,Home Office,Henderson,Kentucky,South,Technology,Phones,Ge 30524Ee4,391.98
2015-01-06,2015-01-10,Standard Class,Home Office,Henderson,Kentucky,South,Technology,Phones,Wireless Extenders Zboost Yx545 Soho Signal Booster,500.558
